0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
100.0,52.912,70.559,29.5,23.618,23.471,B2,select word,rare
76.588,5.824,47.147,64.676,14.794,23.471,B2,select word,rare
100.0,52.912,55.853,29.5,38.206,23.618,B2,select word,rare
100.0,76.441,55.853,17.735,14.794,23.618,B2,select word,rare
164.882,52.912,47.147,17.735,38.206,23.618,B2,select word,rare
120.735,41.265,70.559,29.5,23.618,23.618,B2,select word,rare
209.029,5.824,70.559,17.735,14.794,23.618,B2,select word,rare
100.0,52.912,70.559,17.735,38.206,23.618,B2,select word,rare
55.853,5.824,41.147,64.676,14.794,23.618,B2,select word,rare
76.588,88.353,47.147,29.5,14.794,23.471,B2,select word,rare
120.735,5.824,120.735,29.5,23.618,23.618,B2,select word,rare
100.0,64.824,55.853,17.735,38.206,23.471,B2,select word,rare
32.441,76.441,47.147,64.676,14.794,23.618,B2,select word,rare
100.0,5.824,70.559,17.735,14.794,23.618,B2,select word,rare
100.0,52.912,70.559,17.735,14.794,23.618,B2,select word,rare
100.0,52.912,47.147,17.735,23.618,23.471,B2,select word,rare
11.706,41.265,120.735,29.5,38.206,23.618,B2,select word,rare
164.882,76.441,41.147,29.5,23.618,23.471,B2,select word,rare
209.029,5.824,70.559,17.735,38.206,23.618,B2,select word,rare
55.853,5.824,55.853,17.735,14.794,23.618,B2,select word,rare
55.853,41.265,55.853,17.735,23.618,23.618,B2,select word,rare
120.735,41.265,120.735,17.735,14.794,23.618,B2,select word,rare
209.029,88.353,70.559,17.735,38.206,23.618,B2,select word,rare
55.853,64.824,47.147,64.676,23.618,23.618,B2,select word,rare
100.0,76.441,41.147,64.676,14.794,23.471,B2,select word,rare
55.853,5.824,55.853,17.735,14.794,23.618,B2,select word,rare
100.0,52.912,55.853,17.735,14.794,23.618,B2,select word,rare
55.853,5.824,41.147,17.735,23.618,23.471,B2,select word,rare
32.441,88.353,47.147,17.735,14.794,23.618,B2,select word,rare
55.853,76.441,41.147,17.735,14.794,23.618,B2,select word,rare
55.853,88.353,47.147,29.5,14.794,23.471,B2,select word,rare
55.853,88.353,70.559,17.735,23.618,23.471,B2,select word,rare
120.735,76.441,120.735,17.735,38.206,23.618,B2,select word,rare
209.029,52.912,70.559,64.676,14.794,23.471,B2,select word,rare
100.0,76.441,120.735,17.735,23.618,23.618,B2,select word,rare
32.441,64.824,47.147,64.676,38.206,23.618,B2,select word,rare
100.0,88.353,120.735,17.735,23.618,23.471,B2,select word,rare
55.853,64.824,47.147,64.676,14.794,23.618,B2,select word,rare
55.853,52.912,55.853,17.735,14.794,23.618,B2,select word,rare
100.0,5.824,47.147,29.5,23.618,23.618,B2,select word,rare
164.882,5.824,70.559,64.676,14.794,23.471,B2,select word,rare
55.853,64.824,70.559,29.5,23.618,23.471,B2,select word,rare
209.029,52.912,120.735,29.5,38.206,23.471,B2,select word,rare
209.029,88.353,120.735,17.735,23.618,23.618,B2,select word,rare
164.882,5.824,55.853,17.735,38.206,23.471,B2,select word,rare
76.588,52.912,70.559,29.5,38.206,23.618,B2,select word,rare
55.853,41.265,55.853,17.735,23.618,23.618,B2,select word,rare
55.853,52.912,41.147,64.676,14.794,23.618,B2,select word,rare
55.853,64.824,120.735,17.735,14.794,23.471,B2,select word,rare
32.441,64.824,41.147,17.735,38.206,23.618,B2,select word,rare
11.706,41.265,55.853,64.676,23.618,23.618,B2,select word,rare
100.0,76.441,120.735,17.735,14.794,23.471,B2,select word,rare
32.441,41.265,55.853,64.676,23.618,23.471,B2,select word,rare
98.897,25.051,23.231,22.744,30.821,2.462,C,select word,rare
66.846,28.077,66.359,28.128,22.974,2.641,C,select word,rare
33.692,10.077,36.026,23.205,7.59,2.462,C,select word,rare
34.205,28.538,23.231,23.205,22.974,2.462,C,select word,rare
66.436,25.872,61.615,28.128,7.59,2.641,C,select word,rare
34.205,42.923,36.026,28.128,22.974,2.462,C,select word,rare
65.744,28.077,36.026,22.744,30.821,2.462,C,select word,rare
65.744,28.538,23.231,18.179,7.59,2.641,C,select word,rare
66.436,10.077,23.231,22.744,22.974,2.641,C,select word,rare
34.205,25.872,61.615,23.205,7.59,2.641,C,select word,rare
34.205,28.077,61.615,18.179,30.821,2.462,C,select word,rare
33.692,25.872,36.026,28.128,7.59,2.462,C,select word,rare
34.205,28.077,61.615,28.128,22.974,2.462,C,select word,rare
34.205,10.077,54.282,18.179,7.59,2.641,C,select word,rare
98.897,25.872,61.615,28.128,22.974,2.641,C,select word,rare
33.692,25.051,54.282,23.205,7.59,2.462,C,select word,rare
66.846,10.077,36.026,28.128,30.821,2.641,C,select word,rare
66.846,28.077,66.359,18.179,30.821,2.462,C,select word,rare
34.205,25.051,23.231,23.205,30.821,2.641,C,select word,rare
33.692,28.077,66.359,28.128,30.821,2.641,C,select word,rare
66.846,25.872,66.359,28.128,30.821,2.641,C,select word,rare
34.205,25.872,66.359,22.744,22.974,2.462,C,select word,rare
0.667,10.077,54.282,28.128,22.974,2.462,C,select word,rare
34.205,10.077,54.282,18.179,22.974,2.641,C,select word,rare
66.846,25.051,61.615,28.128,22.974,2.462,C,select word,rare
33.692,28.077,61.615,18.179,30.821,2.641,C,select word,rare
66.846,42.923,36.026,28.128,7.59,2.641,C,select word,rare
66.846,42.923,23.231,28.128,7.59,2.462,C,select word,rare
65.744,28.077,23.231,28.128,7.59,2.462,C,select word,rare
34.205,25.051,23.231,22.744,7.59,2.462,C,select word,rare
66.436,25.872,36.026,23.205,30.821,2.641,C,select word,rare
34.205,28.077,23.231,28.128,30.821,2.462,C,select word,rare
33.692,25.872,36.026,23.205,30.821,2.462,C,select word,rare
65.744,28.538,36.026,23.205,22.974,2.462,C,select word,rare
66.436,25.051,61.615,28.128,7.59,2.462,C,select word,rare
66.846,25.051,61.615,28.128,7.59,2.462,C,select word,rare
65.744,28.077,61.615,23.205,30.821,2.462,C,select word,rare
33.692,28.077,54.282,18.179,22.974,2.462,C,select word,rare
34.205,10.077,61.615,22.744,22.974,2.641,C,select word,rare
66.846,25.872,54.282,28.128,7.59,2.641,C,select word,rare
65.744,28.077,54.282,22.744,30.821,2.641,C,select word,rare
66.846,42.923,36.026,28.128,22.974,2.641,C,select word,rare
66.846,25.872,66.359,23.205,7.59,2.641,C,select word,rare
34.205,28.538,54.282,22.744,22.974,2.641,C,select word,rare
33.692,28.077,23.231,18.179,7.59,2.641,C,select word,rare
98.897,28.538,23.231,28.128,30.821,2.641,C,select word,rare
98.897,28.538,61.615,18.179,7.59,2.641,C,select word,rare
33.692,28.077,23.231,23.205,7.59,2.641,C,select word,rare
66.436,25.051,61.615,22.744,30.821,2.462,C,select word,rare
66.846,42.923,61.615,18.179,22.974,2.462,C,select word,rare
65.744,25.051,66.359,28.128,7.59,2.641,C,select word,rare
66.846,28.538,54.282,18.179,7.59,2.641,C,select word,rare
66.436,28.077,36.026,28.128,7.59,2.641,C,select word,rare
66.846,28.077,61.615,18.179,7.59,2.641,C,select word,rare
66.846,28.077,61.615,23.205,30.821,2.462,C,select word,rare
34.205,28.538,54.282,18.179,30.821,2.641,C,select word,rare
66.846,28.077,36.026,22.744,7.59,2.641,C,select word,rare
34.205,42.923,61.615,18.179,22.974,2.462,C,select word,rare
33.692,28.077,36.026,23.205,30.821,2.641,C,select word,rare
34.205,28.077,36.026,28.128,7.59,2.641,C,select word,rare
66.846,25.872,54.282,28.128,30.821,2.462,C,select word,rare
66.846,28.077,61.615,18.179,22.974,2.641,C,select word,rare
98.897,42.923,36.026,18.179,7.59,2.641,C,select word,rare
66.846,10.077,23.231,23.205,30.821,2.641,C,select word,rare
0.667,25.051,23.231,22.744,22.974,2.641,C,select word,rare
33.692,25.051,36.026,22.744,7.59,2.462,C,select word,rare
66.436,28.077,54.282,23.205,22.974,2.462,C,select word,rare
66.436,25.872,66.359,28.128,7.59,2.462,C,select word,rare
66.436,25.051,36.026,22.744,30.821,2.462,C,select word,rare
65.744,42.923,23.231,23.205,7.59,2.641,C,select word,rare
66.846,10.077,66.359,23.205,30.821,2.462,C,select word,rare
33.692,28.077,66.359,18.179,30.821,2.641,C,select word,rare
66.846,28.077,23.231,28.128,30.821,2.462,C,select word,rare
33.692,28.077,66.359,18.179,22.974,2.462,C,select word,rare
98.897,10.077,36.026,23.205,7.59,2.462,C,select word,rare
33.692,25.051,36.026,28.128,7.59,2.641,C,select word,rare
34.205,42.923,54.282,18.179,30.821,2.641,C,select word,rare
65.744,25.051,66.359,18.179,22.974,2.641,C,select word,rare
66.846,42.923,23.231,18.179,30.821,2.462,C,select word,rare
34.205,28.077,66.359,22.744,30.821,2.641,C,select word,rare
98.897,28.077,61.615,23.205,7.59,2.462,C,select word,rare
66.846,10.077,54.282,18.179,22.974,2.641,C,select word,rare
66.846,28.077,23.231,22.744,22.974,2.462,C,select word,rare
33.692,28.077,36.026,22.744,30.821,2.462,C,select word,rare
66.846,25.872,23.231,18.179,7.59,2.462,C,select word,rare
66.846,25.872,54.282,23.205,30.821,2.462,C,select word,rare
66.436,25.872,66.359,23.205,22.974,2.462,C,select word,rare
34.205,25.051,61.615,22.744,7.59,2.641,C,select word,rare
66.846,42.923,23.231,22.744,7.59,2.462,C,select word,rare
66.436,10.077,36.026,22.744,22.974,2.641,C,select word,rare
98.897,10.077,36.026,23.205,30.821,2.641,C,select word,rare
66.846,28.538,61.615,28.128,22.974,2.641,C,select word,rare
65.744,25.872,66.359,28.128,30.821,2.641,C,select word,rare
33.692,42.923,36.026,22.744,7.59,2.641,C,select word,rare
66.846,25.051,54.282,28.128,7.59,2.641,C,select word,rare
34.205,25.051,23.231,18.179,7.59,2.462,C,select word,rare
0.667,10.077,23.231,23.205,30.821,2.641,C,select word,rare
34.205,28.077,36.026,28.128,22.974,2.462,C,select word,rare
34.205,42.923,66.359,23.205,22.974,2.462,C,select word,rare
66.846,28.538,54.282,28.128,7.59,2.641,C,select word,rare
83.796,10.143,7.214,6.194,5.041,6.061,B2,imitations,rare
38.735,38.867,3.0,6.194,5.041,6.194,B2,imitations,rare
38.735,22.531,7.214,6.194,19.469,6.061,B2,imitations,rare
38.735,38.867,23.418,6.194,19.469,6.194,B2,imitations,rare
38.735,1.98,12.316,30.561,19.469,6.194,B2,imitations,rare
22.531,1.98,7.214,18.449,5.041,6.061,B2,imitations,rare
8.102,14.367,7.214,30.561,14.224,6.061,B2,imitations,rare
38.735,1.98,12.316,18.449,5.041,6.194,B2,imitations,rare
8.102,22.531,23.418,6.194,5.041,6.061,B2,imitations,rare
38.735,10.143,7.214,18.449,14.224,6.061,B2,imitations,rare
99.112,50.99,23.418,6.194,14.224,6.194,B2,imitations,rare
69.367,38.867,12.316,18.449,5.041,6.194,B2,imitations,rare
37.847,1.98,7.214,18.449,19.469,6.061,B2,imitations,rare
69.367,22.531,23.418,6.194,19.469,6.194,B2,imitations,rare
38.735,10.143,23.418,6.194,19.469,6.194,B2,imitations,rare
38.735,22.531,12.316,30.561,14.224,6.061,B2,imitations,rare
83.796,38.867,3.0,30.561,14.224,6.194,B2,imitations,rare
37.847,1.98,7.214,6.194,19.469,6.061,B2,imitations,rare
38.735,14.367,3.0,30.561,5.041,6.194,B2,imitations,rare
54.051,50.99,12.316,6.194,14.224,6.061,B2,imitations,rare
69.367,1.98,3.0,18.449,14.224,6.061,B2,imitations,rare
69.367,14.367,23.418,6.194,14.224,6.061,B2,imitations,rare
53.163,50.99,7.214,30.561,5.041,6.194,B2,imitations,rare
99.112,1.98,12.316,6.194,14.224,6.061,B2,imitations,rare
8.102,1.98,7.214,18.449,14.224,6.061,B2,imitations,rare
53.163,10.143,7.214,30.561,19.469,6.194,B2,imitations,rare
83.796,50.99,23.418,30.561,5.041,6.061,B2,imitations,rare
69.367,50.99,7.214,18.449,14.224,6.194,B2,imitations,rare
69.367,1.98,7.214,6.194,5.041,6.061,B2,imitations,rare
38.735,10.143,3.0,18.449,14.224,6.194,B2,imitations,rare
22.531,38.867,7.214,18.449,5.041,6.061,B2,imitations,rare
53.163,14.367,7.214,6.194,19.469,6.061,B2,imitations,rare
38.735,50.99,7.214,30.561,5.041,6.061,B2,imitations,rare
22.531,14.367,3.0,6.194,5.041,6.194,B2,imitations,rare
53.163,10.143,3.0,18.449,5.041,6.194,B2,imitations,rare
8.102,10.143,12.316,18.449,19.469,6.194,B2,imitations,rare
38.735,10.143,7.214,6.194,5.041,6.061,B2,imitations,rare
54.051,38.867,3.0,18.449,19.469,6.061,B2,imitations,rare
69.367,14.367,3.0,6.194,19.469,6.194,B2,imitations,rare
69.367,50.99,7.214,6.194,19.469,6.194,B2,imitations,rare
83.796,22.531,23.418,6.194,19.469,6.061,B2,imitations,rare
38.735,50.99,12.316,30.561,5.041,6.061,B2,imitations,rare
83.796,10.143,12.316,18.449,5.041,6.194,B2,imitations,rare
83.796,1.98,23.418,6.194,19.469,6.194,B2,imitations,rare
69.367,38.867,23.418,6.194,19.469,6.194,B2,imitations,rare
69.367,10.143,3.0,18.449,14.224,6.194,B2,imitations,rare
99.112,10.143,7.214,18.449,5.041,6.061,B2,imitations,rare
8.102,38.867,3.0,6.194,19.469,6.061,B2,imitations,rare
54.051,14.367,23.418,6.194,19.469,6.194,B2,imitations,rare
38.735,50.99,7.214,18.449,14.224,6.061,B2,imitations,rare
99.112,50.99,7.214,6.194,19.469,6.194,B2,imitations,rare
69.367,38.867,23.418,30.561,19.469,6.194,B2,imitations,rare
53.163,1.98,3.0,18.449,19.469,6.061,B2,imitations,rare
54.051,10.143,7.214,6.194,14.224,6.194,B2,imitations,rare
83.796,50.99,12.316,6.194,14.224,6.061,B2,imitations,rare
53.163,14.367,12.316,6.194,19.469,6.061,B2,imitations,rare
38.735,38.867,3.0,30.561,5.041,6.061,B2,imitations,rare
69.367,1.98,12.316,18.449,14.224,6.061,B2,imitations,rare
38.735,50.99,3.0,6.194,5.041,6.061,B2,imitations,rare
38.735,38.867,7.214,30.561,5.041,6.061,B2,imitations,rare
22.531,10.143,7.214,6.194,5.041,6.061,B2,imitations,rare
37.847,10.143,3.0,30.561,19.469,6.061,B2,imitations,rare
38.735,14.367,3.0,6.194,14.224,6.194,B2,imitations,rare
8.102,1.98,3.0,18.449,19.469,6.061,B2,imitations,rare
83.796,38.867,7.214,6.194,14.224,6.194,B2,imitations,rare
54.051,1.98,12.316,30.561,19.469,6.061,B2,imitations,rare
38.735,10.143,12.316,30.561,14.224,6.194,B2,imitations,rare
54.051,1.98,3.0,6.194,19.469,6.061,B2,imitations,rare
54.051,1.98,23.418,6.194,5.041,6.061,B2,imitations,rare
83.796,10.143,7.214,6.194,5.041,6.061,B2,imitations,rare
53.163,10.143,23.418,6.194,14.224,6.061,B2,imitations,rare
83.796,10.143,3.0,18.449,19.469,6.061,B2,imitations,rare
83.796,14.367,12.316,6.194,5.041,6.194,B2,imitations,rare
38.735,50.99,7.214,6.194,5.041,6.194,B2,imitations,rare
38.735,1.98,23.418,6.194,5.041,6.194,B2,imitations,rare
69.367,38.867,7.214,18.449,5.041,6.194,B2,imitations,rare
37.847,50.99,23.418,30.561,14.224,6.194,B2,imitations,rare
54.051,14.367,7.214,18.449,19.469,6.194,B2,imitations,rare
22.531,1.98,7.214,6.194,14.224,6.061,B2,imitations,rare
22.531,10.143,12.316,18.449,19.469,6.194,B2,imitations,rare
53.163,22.531,3.0,6.194,19.469,6.061,B2,imitations,rare
23.418,50.99,3.0,18.449,5.041,6.061,B2,imitations,rare
23.418,1.98,7.214,6.194,14.224,6.194,B2,imitations,rare
69.367,14.367,3.0,18.449,19.469,6.061,B2,imitations,rare
8.102,22.531,23.418,30.561,19.469,6.194,B2,imitations,rare
69.367,14.367,12.316,30.561,5.041,6.194,B2,imitations,rare
38.735,1.98,3.0,6.194,19.469,6.194,B2,imitations,rare
83.796,10.143,7.214,6.194,14.224,6.061,B2,imitations,rare
38.735,38.867,3.0,18.449,19.469,6.061,B2,imitations,rare
23.418,14.367,23.418,30.561,5.041,6.061,B2,imitations,rare
69.367,10.143,23.418,6.194,5.041,6.061,B2,imitations,rare
38.735,10.143,7.214,6.194,14.224,6.194,B2,imitations,rare
99.112,10.143,12.316,30.561,14.224,6.061,B2,imitations,rare
37.847,50.99,23.418,18.449,5.041,6.194,B2,imitations,rare
38.735,22.531,23.418,18.449,19.469,6.061,B2,imitations,rare
38.735,50.99,12.316,18.449,5.041,6.061,B2,imitations,rare
69.367,1.98,23.418,30.561,14.224,6.194,B2,imitations,rare
38.735,38.867,12.316,6.194,5.041,6.194,B2,imitations,rare
8.102,1.98,7.214,30.561,5.041,6.061,B2,imitations,rare
69.367,22.531,12.316,6.194,19.469,6.061,B2,imitations,rare
38.662,8.513,30.229,5.058,8.513,10.054,B1,imitations,rare
22.675,13.083,4.062,27.425,8.513,1.308,B1,imitations,rare
84.008,35.958,43.121,20.046,8.513,10.054,B1,imitations,rare
3.612,3.937,26.979,37.538,8.513,10.054,B1,imitations,rare
29.9,37.233,43.121,20.046,8.513,1.308,B1,imitations,rare
84.008,13.083,0.692,20.046,8.513,11.183,B1,imitations,rare
38.662,28.083,43.121,17.429,8.513,1.308,B1,imitations,rare
31.437,37.233,4.062,5.058,8.513,11.183,B1,imitations,rare
13.912,37.233,43.121,17.429,8.513,1.308,B1,imitations,rare
13.912,3.937,46.042,17.429,8.513,10.054,B1,imitations,rare
38.662,8.513,30.229,17.429,25.092,1.308,B1,imitations,rare
5.15,17.658,27.321,27.425,8.513,1.308,B1,imitations,rare
4.954,23.513,4.062,5.058,8.513,10.054,B1,imitations,rare
22.233,3.937,46.042,20.046,8.267,10.054,B1,imitations,rare
22.675,8.513,43.121,17.429,8.513,10.054,B1,imitations,rare
13.912,21.658,4.062,27.425,25.092,1.308,B1,imitations,rare
13.912,3.937,4.062,17.429,8.513,1.308,B1,imitations,rare
5.15,17.658,46.042,17.429,8.267,1.308,B1,imitations,rare
29.9,29.033,43.121,5.058,8.513,1.308,B1,imitations,rare
119.058,23.513,26.979,17.429,8.513,10.054,B1,imitations,rare
22.675,17.658,43.121,20.046,8.267,1.308,B1,imitations,rare
5.15,17.658,0.692,17.429,8.513,1.308,B1,imitations,rare
38.662,37.233,43.121,27.425,25.092,10.054,B1,imitations,rare
119.058,13.083,4.062,17.429,8.513,11.183,B1,imitations,rare
73.713,35.958,0.692,20.046,8.267,11.183,B1,imitations,rare
29.9,17.658,0.692,27.425,8.267,11.183,B1,imitations,rare
21.137,35.958,4.062,27.425,25.092,11.183,B1,imitations,rare
38.662,21.658,30.229,5.058,25.092,11.183,B1,imitations,rare
84.008,13.083,26.979,37.538,8.513,10.054,B1,imitations,rare
119.058,23.513,0.692,20.046,8.513,10.054,B1,imitations,rare
22.233,28.083,30.229,17.429,8.267,1.308,B1,imitations,rare
22.233,28.083,30.229,20.046,25.092,10.054,B1,imitations,rare
119.058,17.658,30.229,17.429,8.267,11.183,B1,imitations,rare
13.912,8.513,0.692,17.429,25.092,10.054,B1,imitations,rare
31.437,13.083,46.042,27.425,8.513,1.308,B1,imitations,rare
13.912,8.513,0.692,17.429,8.513,1.308,B1,imitations,rare
38.662,23.513,27.321,5.058,8.267,11.183,B1,imitations,rare
21.137,28.083,0.692,20.046,25.092,11.183,B1,imitations,rare
38.662,35.958,30.229,17.429,8.267,1.308,B1,imitations,rare
3.612,37.233,46.042,37.538,25.092,10.054,B1,imitations,rare
119.058,37.233,4.062,17.429,8.513,10.054,B1,imitations,rare
38.662,17.658,26.979,37.538,25.092,11.183,B1,imitations,rare
5.15,17.658,46.042,20.046,8.267,10.054,B1,imitations,rare
22.675,21.658,4.062,17.429,25.092,11.183,B1,imitations,rare
84.008,21.658,26.979,37.538,8.267,1.308,B1,imitations,rare
3.612,29.033,0.692,5.058,8.267,10.054,B1,imitations,rare
22.233,35.958,0.692,5.058,8.513,11.183,B1,imitations,rare
38.662,23.513,0.692,17.429,25.092,10.054,B1,imitations,rare
13.912,17.658,4.062,27.425,8.513,1.308,B1,imitations,rare
38.662,17.658,4.062,17.429,8.267,11.183,B1,imitations,rare
21.137,17.658,4.062,27.425,8.267,11.183,B1,imitations,rare
119.058,17.658,43.121,5.058,8.513,1.308,B1,imitations,rare
21.137,3.937,4.062,17.429,25.092,1.308,B1,imitations,rare
29.9,17.658,27.321,17.429,25.092,11.183,B1,imitations,rare
31.437,21.658,27.321,20.046,8.267,1.308,B1,imitations,rare
38.662,21.658,27.321,27.425,8.513,11.183,B1,imitations,rare
3.612,28.083,0.692,17.429,8.513,11.183,B1,imitations,rare
73.713,28.083,26.979,5.058,8.513,10.054,B1,imitations,rare
21.137,35.958,0.692,20.046,25.092,11.183,B1,imitations,rare
22.233,37.233,26.979,37.538,8.513,10.054,B1,imitations,rare
29.9,17.658,26.979,27.425,8.513,10.054,B1,imitations,rare
21.137,3.937,46.042,20.046,8.267,1.308,B1,imitations,rare
38.662,21.658,26.979,20.046,25.092,11.183,B1,imitations,rare
4.954,23.513,46.042,20.046,8.267,11.183,B1,imitations,rare
13.912,35.958,30.229,37.538,25.092,11.183,B1,imitations,rare
22.675,23.513,27.321,20.046,8.513,11.183,B1,imitations,rare
84.008,23.513,0.692,20.046,8.513,11.183,B1,imitations,rare
31.437,21.658,43.121,17.429,8.267,1.308,B1,imitations,rare
5.15,17.658,46.042,27.425,25.092,11.183,B1,imitations,rare
31.437,17.658,0.692,5.058,8.513,10.054,B1,imitations,rare
4.954,37.233,4.062,20.046,8.513,11.183,B1,imitations,rare
5.15,28.083,46.042,37.538,8.513,1.308,B1,imitations,rare
22.675,17.658,46.042,27.425,8.513,10.054,B1,imitations,rare
38.662,3.937,30.229,17.429,8.267,10.054,B1,imitations,rare
4.954,17.658,0.692,5.058,8.513,10.054,B1,imitations,rare
21.137,17.658,46.042,27.425,25.092,1.308,B1,imitations,rare
38.662,17.658,4.062,20.046,8.513,11.183,B1,imitations,rare
31.437,23.513,27.321,37.538,25.092,10.054,B1,imitations,rare
84.008,17.658,43.121,37.538,8.513,10.054,B1,imitations,rare
22.675,17.658,26.979,17.429,8.267,10.054,B1,imitations,rare
31.437,17.658,46.042,5.058,8.513,1.308,B1,imitations,rare
119.058,17.658,46.042,17.429,25.092,10.054,B1,imitations,rare
22.233,17.658,0.692,5.058,8.267,10.054,B1,imitations,rare
13.912,37.233,0.692,27.425,25.092,1.308,B1,imitations,rare
22.233,3.937,46.042,37.538,25.092,10.054,B1,imitations,rare
4.954,8.513,27.321,27.425,25.092,10.054,B1,imitations,rare
3.612,21.658,4.062,17.429,8.267,1.308,B1,imitations,rare
4.954,17.658,27.321,37.538,8.513,10.054,B1,imitations,rare
